term_str,n,num,stop,p_stem,pos_max,p,s,i,h,wlen,df,idf,tfidf_sum_doc_max
scythe,2,0,0,scyth,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,2,1.0,0.00032992925255095657
scæa,2,0,0,scæa,NNP,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,4,1,2.0,0.000598175564528189
scæan,6,0,0,scæan,NNP,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,5,1,2.0,0.001794526693584567
scæas,3,0,0,scæa,NNP,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,5,1,2.0,0.0008972633467922835
se,7,0,0,se,NN,1.2884368316233936e-05,77613.42857142858,16.24401866672133,0.00020929391943781694,2,1,2.0,0.0025257081003066933
sea,558,0,0,sea,NN,0.0010270682172083623,973.6451612903226,9.927252276949746,0.01019596529786443,3,4,0.0,0.0
sea24,1,0,0,sea24,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990430622009569
sea6,1,0,0,sea6,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,4,1,2.0,0.00036081544290095615
sea83,1,0,0,sea83,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990430622009569
seafaring,1,0,0,seafar,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.0002990430622009569
seagulls,1,0,0,seagul,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990430622009569
seal,8,0,0,seal,JJ,1.4724992361410212e-05,67911.75,16.051373588778933,0.0002363563534849114,4,3,0.41503749927884376,0.0005349316809688064
seald,1,0,0,seald,VBP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990877822640945
seals,10,0,0,seal,NNS,1.8406240451762765e-05,54329.4,15.729445493891571,0.00028951995593346457,5,1,2.0,0.0029904306220095694
seals46,1,0,0,seals46,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990430622009569
seaman,1,0,0,seaman,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.00036081544290095615
seamans,1,0,0,seaman,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
seamen,2,0,0,seamen,NNS,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,2,1.0,0.0003299516125825253
seaports,1,0,0,seaport,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990877822640945
search,23,0,0,search,NN,4.233435303905436e-05,23621.478260869564,14.52781163272192,0.0006150255065445306,6,4,0.0,0.0
searchd,6,0,0,searchd,NN,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,7,2,1.0,0.0009589910074291452
searched,1,0,0,search,VBD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990430622009569
searches,2,0,0,search,NNS,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,8,2,1.0,0.00032032656851917825
searching,6,0,0,search,VBG,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,9,3,0.41503749927884376,0.00039798938879953316
seas,137,0,0,sea,NN,0.0002521654941891499,3965.6496350364964,11.953341505818408,0.0030142202680263756,4,4,0.0,0.0
seas2,1,0,0,seas2,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.00036081544290095615
seashore,2,0,0,seashor,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,8,1,2.0,0.0005596753882748006
seaside,1,0,0,seasid,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002798376941374003
season,13,0,0,season,NN,2.3928112587291597e-05,41791.84615384615,15.350933870637842,0.0003673188739766903,6,4,0.0,0.0
seasond,4,0,0,seasond,VBN,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,7,2,1.0,0.0006290393948466199
seasoned,2,0,0,season,RB,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,8,1,2.0,0.0005980861244019139
seasoning,1,0,0,season,VBG,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.0002798376941374003
seasons,4,0,0,season,NN,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,7,3,0.41503749927884376,0.0002738753040869603
seat,184,0,0,seat,NN,0.0003386748243124349,2952.6847826086955,11.52781163272192,0.0039041795794189397,4,4,0.0,0.0
seated,25,0,0,seat,VBN,4.601560112940691e-05,21731.760000000002,14.40751739900421,0.0006629705738975678,6,4,0.0,0.0
seats,46,0,0,seat,NNS,8.466870607810872e-05,11810.739130434782,13.52781163272192,0.0011453823070109524,5,4,0.0,0.0
seaward,2,0,0,seaward,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,7,2,1.0,0.0002894403781691786
second,58,0,0,second,JJ,0.00010675619462022404,9367.137931034484,13.193392593651362,0.0014084763874288673,6,4,0.0,0.0
seconded,6,0,0,second,NN,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,8,2,1.0,0.0009281271771107144
seconds,3,0,0,second,NNS,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,7,1,2.0,0.0008972633467922835
secrecy,2,0,0,secreci,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,7,2,1.0,0.0003299516125825253
secret,24,0,0,secret,JJ,4.417497708423064e-05,22637.25,14.466411088057779,0.0006390533783060124,6,4,0.0,0.0
secretly,7,0,0,secretli,RB,1.2884368316233936e-05,77613.42857142858,16.24401866672133,0.00020929391943781694,8,3,0.41503749927884376,0.0004264561893149351
secrets,3,0,0,secret,NNS,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,7,2,1.0,0.0005103593340330035
section,7,0,0,section,NN,1.2884368316233936e-05,77613.42857142858,16.24401866672133,0.00020929391943781694,7,1,2.0,0.0020933014354066986
sections,1,0,0,section,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002990430622009569
sects,1,0,0,sect,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.00036081544290095615
secundi,1,0,0,secundi,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
securd,1,0,0,securd,VB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.00036081544290095615
secure,22,0,0,secur,NN,4.049372899387809e-05,24695.181818181816,14.591941970141637,0.0005908821436333109,6,3,0.41503749927884376,0.001480718079200191
secured,1,0,0,secur,VBD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990430622009569
secureful,1,0,0,secur,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.0002990877822640945
securely,11,0,0,secur,RB,2.0246864496939044e-05,49390.36363636363,15.591941970141637,0.0003156879363135945,8,4,0.0,0.0
secureness,1,0,0,secur,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.00036081544290095615
securer,1,0,0,secur,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
securities,1,0,0,secur,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.00036081544290095615
security,4,0,0,secur,NN,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,8,3,0.41503749927884376,0.00024426125596140383
sedge,1,0,0,sedg,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990877822640945
sedition,1,0,0,sedit,VB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002798376941374003
seducd,1,0,0,seducd,VBN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990877822640945
seduced,3,0,0,seduc,VBN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,7,1,2.0,0.0008971291866028708
seducer,1,0,0,seduc,VB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002798376941374003
see,862,0,0,see,VB,0.0015866179269419503,630.2714617169374,9.299829529689836,0.01475527624931002,3,4,0.0,0.0
see5,1,0,0,see5,VBP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,4,1,2.0,0.00036081544290095615
seed,84,0,0,seed,NN,0.00015461241979480722,6467.785714285715,12.659056166000173,0.0019572473061436617,4,4,0.0,0.0
seed8,1,0,0,seed8,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.00036081544290095615
seeds,5,0,0,seed,NNS,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,5,2,1.0,0.0008711747769339596
seedy,1,0,0,seedi,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990877822640945
seeing,99,0,0,see,VBG,0.00018222178047245139,5487.818181818182,12.422016968699324,0.002263562049095394,6,4,0.0,0.0
seek,30,0,0,seek,VB,5.52187213552883e-05,18109.8,14.144482993170415,0.0007810402651144913,4,4,0.0,0.0
seeking,5,0,0,seek,VBG,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,7,2,1.0,0.0008711747769339596
seeks,9,0,0,seek,NN,1.656561640658649e-05,60365.99999999999,15.881448587336621,0.0002630859852787434,5,2,1.0,0.001376758850506856
seekst,8,0,0,seekst,NN,1.4724992361410212e-05,67911.75,16.051373588778933,0.0002363563534849114,6,2,1.0,0.0012889426200116704
seel,3,0,0,seel,VB,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,4,2,1.0,0.0004794955037145726
seels,1,0,0,seel,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.0002990877822640945
seem,42,0,0,seem,VBP,7.730620989740361e-05,12935.57142857143,13.659056166000173,0.0010559298629692344,4,4,0.0,0.0
seemd,14,0,0,seemd,VBP,2.576873663246787e-05,38806.71428571429,15.24401866672133,0.00039281910224316595,5,2,1.0,0.0022787974577592462
seemdst,1,0,0,seemdst,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
seemed,14,0,0,seem,VBD,2.576873663246787e-05,38806.71428571429,15.24401866672133,0.00039281910224316595,6,3,0.41503749927884376,0.0008824800254974962
seeming,1,0,0,seem,VBG,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
seemless,1,0,0,seemless,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.00036081544290095615
seemly,2,0,0,seemli,RB,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,2,1.0,0.0003299516125825253
seems,34,0,0,seem,VBZ,6.25812175359934e-05,15979.235294117649,13.963910747528594,0.0008738785361442832,5,4,0.0,0.0
seemst,1,0,0,seemst,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.00036081544290095615
seen,166,0,0,seen,VBN,0.0003055435914992619,3272.855421686747,11.67633415743201,0.0035676290740072844,4,4,0.0,0.0
seer,10,0,0,seer,NN,1.8406240451762765e-05,54329.4,15.729445493891571,0.00028951995593346457,4,4,0.0,0.0
seer95,1,0,0,seer95,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990430622009569
sees,45,0,0,see,VBZ,8.282808203293245e-05,12073.199999999999,13.55952049244926,0.0011231090756758158,4,4,0.0,0.0
seest,8,0,0,seest,JJS,1.4724992361410212e-05,67911.75,16.051373588778933,0.0002363563534849114,5,2,1.0,0.0011867260849930308
seet,2,0,0,seet,VB,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,4,1,2.0,0.000598175564528189
seethe,1,0,0,seeth,VB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.00036081544290095615
seethed,3,0,0,seeth,VBD,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,7,1,2.0,0.0008971291866028708
seisd,4,0,0,seisd,NN,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,5,1,2.0,0.0014432617716038246
seizd,32,0,0,seizd,NN,5.889996944564085e-05,16977.9375,14.051373588778935,0.0008276254750483641,5,2,1.0,0.005063178989091389
seize,29,0,0,seiz,VB,5.337809731011202e-05,18734.275862068967,14.193392593651362,0.0007576162910245456,5,4,0.0,0.0
seize1,1,0,0,seize1,VB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.00036081544290095615
seize10,1,0,0,seize10,VB,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
seized,19,0,0,seiz,VBD,3.4971856858349256e-05,28594.421052631576,14.803446075335348,0.0005177039971569199,6,2,1.0,0.0027352795665595295
seizes,1,0,0,seiz,VBZ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002798376941374003
seizeth,1,0,0,seizeth,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
seizing,8,0,0,seiz,VBG,1.4724992361410212e-05,67911.75,16.051373588778933,0.0002363563534849114,7,4,0.0,0.0
selages,1,0,0,selag,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
selagus,1,0,0,selagu,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002798376941374003
seldom,4,0,0,seldom,VBP,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,6,3,0.41503749927884376,0.00026105637688184606
select,6,0,0,select,JJ,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,6,2,1.0,0.0009281271771107144
selected,4,0,0,select,NN,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,8,3,0.41503749927884376,0.0002738753040869603
selectest,1,0,0,selectest,JJS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.00036081544290095615
selects,1,0,0,select,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
selees,1,0,0,sele,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990877822640945
selepus,1,0,0,selepu,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002798376941374003
self,66,0,0,self,NN,0.00012148118698163425,8231.727272727274,13.00697946942048,0.0015801033049909472,4,4,0.0,0.0
selfsame,1,0,0,selfsam,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.0002798376941374003
sell,8,0,0,sell,VB,1.4724992361410212e-05,67911.75,16.051373588778933,0.0002363563534849114,4,3,0.41503749927884376,0.000522103473512106
selleis,4,0,0,sellei,NNP,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,7,1,2.0,0.0011193507765496012
selleës,2,0,0,selleë,NNP,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,7,1,2.0,0.000598175564528189
selli,2,0,0,selli,NNP,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,5,2,1.0,0.00028946273820074737
selling,2,0,0,sell,VBG,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,7,2,1.0,0.0002990654222325257
selves,4,0,0,selv,NNS,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,6,3,0.41503749927884376,0.00024026650174290357
seléés,1,0,0,seléé,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990877822640945
semblance,5,0,0,semblanc,NN,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,9,2,1.0,0.0007400831097252787
semele,3,0,0,semel,NNP,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,6,2,1.0,0.00042938158526944754
senate,2,0,0,senat,JJ,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,1,2.0,0.0007216308858019123
senators,1,0,0,senat,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.00036081544290095615
sence,1,0,0,senc,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,5,1,2.0,0.00036081544290095615
send,133,0,0,send,VB,0.0002448029980084448,4084.9172932330825,11.996091153277744,0.0029366790787049737,4,4,0.0,0.0
sending,18,0,0,send,VBG,3.313123281317298e-05,30182.999999999996,14.881448587336621,0.0004930407377443138,7,3,0.41503749927884376,0.001155520665034843
sends,29,0,0,send,VBZ,5.337809731011202e-05,18734.275862068967,14.193392593651362,0.0007576162910245456,5,4,0.0,0.0
senectute,1,0,0,senectut,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.00036081544290095615
senibus,1,0,0,senibu,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
senior,3,0,0,senior,JJ,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,6,3,0.41503749927884376,0.00019899933452555965
seniors,2,0,0,senior,NNS,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,7,1,2.0,0.000598175564528189
sense,33,0,0,sens,NN,6.0740593490817124e-05,16463.454545454548,14.00697946942048,0.0008507922459862908,5,4,0.0,0.0
senseless,3,0,0,senseless,NN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,9,1,2.0,0.0008972633467922835
senses,12,0,0,sens,NNS,2.208748854211532e-05,45274.5,15.466411088057779,0.0003416141776951215,6,4,0.0,0.0
sensibility,2,0,0,sensibl,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,11,1,2.0,0.0005980861244019139
sensible,7,0,0,sensibl,JJ,1.2884368316233936e-05,77613.42857142858,16.24401866672133,0.00020929391943781694,8,2,1.0,0.001037048033671571
sensual,1,0,0,sensual,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
sensualis,1,0,0,sensuali,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.00036081544290095615
sent,294,0,0,sent,VBD,0.0005411434692818253,1847.938775510204,10.85170124394257,0.005872327258756981,4,4,0.0,0.0
sentence,8,0,0,sentenc,NN,1.4724992361410212e-05,67911.75,16.051373588778933,0.0002363563534849114,8,3,0.41503749927884376,0.0005349409612203925
sentences,1,0,0,sentenc,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.0002990430622009569
sentinel,4,0,0,sentinel,NN,7.362496180705106e-06,135823.5,17.051373588778933,0.00012554067292316082,8,2,1.0,0.0006599032251650507
sentinels,5,0,0,sentinel,NNS,9.203120225881383e-06,108658.8,16.72944549389157,0.00015396309819261367,9,1,2.0,0.0013991884706870015
sentst,1,0,0,sentst,VBD,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,6,1,2.0,0.0002990877822640945
separate,3,0,0,separ,JJ,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,8,2,1.0,0.000479450783651435
separately,2,0,0,separ,VB,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,10,1,2.0,0.0005980861244019139
seprate,1,0,0,seprat,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.0002990877822640945
septemplicis,1,0,0,septemplici,NN,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,12,1,2.0,0.0002990877822640945
septenary,1,0,0,septenari,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,9,1,2.0,0.00036081544290095615
septimi,1,0,0,septimi,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,7,1,2.0,0.00036081544290095615
sepulchral,1,0,0,sepulchr,JJ,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.00036081544290095615
sepulchre,21,0,0,sepulchr,NN,3.8653104948701806e-05,25871.14285714286,14.659056166000173,0.000566618036433319,9,2,1.0,0.003387332356320439
sepulchres,1,0,0,sepulchr,NNS,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,10,1,2.0,0.00036081544290095615
sequel,3,0,0,sequel,NN,5.52187213552883e-06,181098.0,17.46641108805778,9.644728869483803e-05,6,2,1.0,0.0005103593340330035
sere,6,0,0,sere,JJ,1.104374427105766e-05,90549.0,16.46641108805778,0.00018185083311861842,4,2,1.0,0.000989854837747576
serene,2,0,0,seren,NN,3.681248090352553e-06,271647.0,18.051373588778933,6.645158455193296e-05,6,1,2.0,0.0005596753882748006
serenity,1,0,0,seren,NNP,1.8406240451762765e-06,543294.0,19.051373588778933,3.5066416321142754e-05,8,1,2.0,0.00036081544290095615
